代码,名称,现价,跌幅,均线粘合度,评分,操作建议,回测历史胜率参考
600446,金证股份,13.08,85.36%,1.28%,100,极度强烈建议：全仓伏击/加仓,高(超跌+激活)
601600,中国铝业,11.42,80.92%,3.07%,85,极度强烈建议：全仓伏击/加仓,高(超跌+激活)
002453,华软科技,5.8,73.92%,0.82%,80,极度强烈建议：全仓伏击/加仓,高(超跌+激活)
601608,中信重工,5.56,71.95%,2.0%,65,强烈建议：试错买入,高(超跌+激活)
001376,百通能源,14.56,70.29%,3.49%,65,强烈建议：试错买入,高(超跌+激活)
002123,梦网科技,8.32,76.56%,4.79%,65,强烈建议：试错买入,高(超跌+激活)
