code,price,score,signal_strength,action_advice,volume_ratio,name
002863,12.56,100,极强 (主升浪起爆),激进买入/加仓 (突破位:5.79),2.57,今飞凯达
600099,13.64,100,极强 (主升浪起爆),激进买入/加仓 (突破位:11.90),0.38,林海股份
002494,14.65,100,极强 (主升浪起爆),激进买入/加仓 (突破位:6.39),0.83,华斯股份
000589,7.28,100,极强 (主升浪起爆),激进买入/加仓 (突破位:5.16),0.37,贵州轮胎
600493,10.54,100,极强 (主升浪起爆),激进买入/加仓 (突破位:7.77),0.32,凤竹纺织
002319,14.36,100,极强 (主升浪起爆),激进买入/加仓 (突破位:12.60),2.34,乐通股份
600063,8.41,100,极强 (主升浪起爆),激进买入/加仓 (突破位:8.22),1.38,皖维高新
002585,13.42,100,极强 (主升浪起爆),激进买入/加仓 (突破位:12.98),0.76,双星新材
002307,6.29,100,极强 (主升浪起爆),激进买入/加仓 (突破位:5.09),0.8,北新路桥
002125,18.78,100,极强 (主升浪起爆),激进买入/加仓 (突破位:17.45),1.2,湘潭电化
000590,17.2,100,极强 (主升浪起爆),激进买入/加仓 (突破位:12.21),14.53,启迪药业
000949,12.67,70,中等 (趋势形成),底仓试错 (突破位:8.91),0.27,新乡化纤
002591,12.86,70,中等 (趋势形成),底仓试错 (突破位:9.50),0.17,恒大高新
000987,14.56,70,中等 (趋势形成),底仓试错 (突破位:9.31),1.36,越秀资本
002474,14.19,70,中等 (趋势形成),底仓试错 (突破位:8.55),0.1,榕基软件
603648,12.64,70,中等 (趋势形成),底仓试错 (突破位:10.30),7.53,畅联股份
600973,14.78,70,中等 (趋势形成),底仓试错 (突破位:8.06),0.47,宝胜股份
600728,9.46,70,中等 (趋势形成),底仓试错 (突破位:5.80),0.23,佳都科技
002322,15.9,70,中等 (趋势形成),底仓试错 (突破位:15.15),0.77,理工能科
002537,9.82,70,中等 (趋势形成),底仓试错 (突破位:8.20),0.25,海联金汇
002527,16.29,70,中等 (趋势形成),底仓试错 (突破位:15.60),0.46,新时达
601598,10.6,70,中等 (趋势形成),底仓试错 (突破位:6.50),0.32,中国外运
601789,14.97,70,中等 (趋势形成),底仓试错 (突破位:6.50),0.2,宁波建工
002556,15.86,70,中等 (趋势形成),底仓试错 (突破位:6.89),2.06,辉隆股份
002350,18.93,70,中等 (趋势形成),底仓试错 (突破位:18.38),0.28,北京科锐
002040,16.09,70,中等 (趋势形成),底仓试错 (突破位:11.00),4.46,南 京 港
