code,price,score,signal_strength,action_advice,volume_ratio,name
603458,14.39,100,极强 (主升浪起爆),激进买入/加仓 (突破位:14.18),0.95,勘设股份
002404,7.43,100,极强 (主升浪起爆),激进买入/加仓 (突破位:7.27),4.81,嘉欣丝绸
605018,16.71,100,极强 (主升浪起爆),激进买入/加仓 (突破位:14.98),1.76,长华集团
002125,16.2,100,极强 (主升浪起爆),激进买入/加仓 (突破位:16.12),1.73,湘潭电化
600857,15.75,100,极强 (主升浪起爆),激进买入/加仓 (突破位:15.55),1.6,宁波中百
000700,17.8,100,极强 (主升浪起爆),激进买入/加仓 (突破位:16.36),1.18,模塑科技
002137,10.54,100,极强 (主升浪起爆),激进买入/加仓 (突破位:9.08),2.84,实益达
600596,14.32,100,极强 (主升浪起爆),激进买入/加仓 (突破位:13.76),2.02,新安股份
600667,16.36,100,极强 (主升浪起爆),激进买入/加仓 (突破位:14.60),1.08,太极实业
002171,12.72,70,中等 (趋势形成),底仓试错 (突破位:12.70),1.67,楚江新材
603997,15.15,70,中等 (趋势形成),底仓试错 (突破位:14.46),1.7,继峰股份
600222,8.7,70,中等 (趋势形成),底仓试错 (突破位:8.36),1.16,太龙药业
603225,19.51,70,中等 (趋势形成),底仓试错 (突破位:19.28),1.54,新凤鸣
600546,14.46,70,中等 (趋势形成),底仓试错 (突破位:14.34),2.58,山煤国际
