code,price,score,signal_strength,action_advice,volume_ratio,name
000066,18.29,70,中等 (趋势形成),底仓试错 (突破位:17.50),3.67,中国长城
600063,7.28,70,中等 (趋势形成),底仓试错 (突破位:7.21),1.84,皖维高新
600841,8.06,70,中等 (趋势形成),底仓试错 (突破位:6.80),8.33,动力新科
600226,6.18,70,中等 (趋势形成),底仓试错 (突破位:6.08),1.09,亨通股份
002026,16.65,70,中等 (趋势形成),底仓试错 (突破位:16.60),1.4,山东威达
002337,6.89,70,中等 (趋势形成),底仓试错 (突破位:6.75),1.07,赛象科技
002478,10.23,70,中等 (趋势形成),底仓试错 (突破位:9.46),1.25,常宝股份
002968,14.18,70,中等 (趋势形成),底仓试错 (突破位:13.66),1.74,新大正
003038,18.81,70,中等 (趋势形成),底仓试错 (突破位:17.45),2.53,鑫铂股份
603022,11.65,70,中等 (趋势形成),底仓试错 (突破位:11.31),1.29,新通联
601179,15.94,70,中等 (趋势形成),底仓试错 (突破位:14.54),2.16,中国西电
601608,8.23,70,中等 (趋势形成),底仓试错 (突破位:8.02),1.52,中信重工
601155,15.87,70,中等 (趋势形成),底仓试错 (突破位:15.70),1.58,新城控股
600774,11.55,70,中等 (趋势形成),底仓试错 (突破位:10.43),9.15,汉商集团
000045,13.5,70,中等 (趋势形成),底仓试错 (突破位:13.48),3.34,深纺织Ａ
600966,7.17,70,中等 (趋势形成),底仓试错 (突破位:7.04),0.97,博汇纸业
688512,12.43,70,中等 (趋势形成),底仓试错 (突破位:12.18),1.42,慧智微
600195,8.49,70,中等 (趋势形成),底仓试错 (突破位:8.40),2.34,中牧股份
603313,10.25,70,中等 (趋势形成),底仓试错 (突破位:9.94),2.62,梦百合
002582,15.06,70,中等 (趋势形成),底仓试错 (突破位:14.59),1.06,好想你
000850,6.42,70,中等 (趋势形成),底仓试错 (突破位:6.12),1.19,华茂股份
603500,13.7,70,中等 (趋势形成),底仓试错 (突破位:13.10),1.33,祥和实业
002245,19.66,70,中等 (趋势形成),底仓试错 (突破位:19.03),1.38,蔚蓝锂芯
600397,10.14,70,中等 (趋势形成),底仓试错 (突破位:9.98),1.25,江钨装备
002493,12.98,70,中等 (趋势形成),底仓试错 (突破位:12.39),1.18,荣盛石化
002627,9.7,70,中等 (趋势形成),底仓试错 (突破位:8.49),1.47,三峡旅游
603586,19.87,70,中等 (趋势形成),底仓试错 (突破位:19.80),1.3,金麒麟
601156,19.22,70,中等 (趋势形成),底仓试错 (突破位:19.01),0.91,东航物流
600084,6.34,70,中等 (趋势形成),底仓试错 (突破位:6.06),1.85,中信尼雅
002962,15.59,70,中等 (趋势形成),底仓试错 (突破位:15.49),1.92,五方光电
002092,5.99,70,中等 (趋势形成),底仓试错 (突破位:5.83),1.14,中泰化学
600158,9.86,70,中等 (趋势形成),底仓试错 (突破位:9.61),3.11,中体产业
600583,6.53,70,中等 (趋势形成),底仓试错 (突破位:6.20),1.66,海油工程
000830,19.48,70,中等 (趋势形成),底仓试错 (突破位:18.08),1.15,鲁西化工
000576,11.55,70,中等 (趋势形成),底仓试错 (突破位:11.27),2.05,甘化科工
605167,18.0,70,中等 (趋势形成),底仓试错 (突破位:17.58),0.59,利柏特
603289,11.3,70,中等 (趋势形成),底仓试错 (突破位:11.28),1.52,泰瑞机器
603219,18.58,70,中等 (趋势形成),底仓试错 (突破位:18.18),0.94,富佳股份
601886,9.48,70,中等 (趋势形成),底仓试错 (突破位:9.23),1.28,江河集团
688176,14.21,70,中等 (趋势形成),底仓试错 (突破位:13.57),1.29,亚虹医药
688728,17.05,70,中等 (趋势形成),底仓试错 (突破位:16.80),1.63,格科微
600538,7.21,70,中等 (趋势形成),底仓试错 (突破位:6.75),1.78,国发股份
000990,9.21,70,中等 (趋势形成),底仓试错 (突破位:8.24),2.64,诚志股份
603725,10.3,70,中等 (趋势形成),底仓试错 (突破位:10.28),1.83,天安新材
002798,7.17,70,中等 (趋势形成),底仓试错 (突破位:6.84),2.55,帝欧水华
000682,13.95,70,中等 (趋势形成),底仓试错 (突破位:13.65),2.82,东方电子
688565,13.66,70,中等 (趋势形成),底仓试错 (突破位:12.68),1.77,力源科技
002339,11.48,70,中等 (趋势形成),底仓试错 (突破位:10.36),2.27,积成电子
601339,6.72,70,中等 (趋势形成),底仓试错 (突破位:6.27),1.22,百隆东方
002815,16.15,70,中等 (趋势形成),底仓试错 (突破位:14.70),2.77,崇达技术
603326,9.99,70,中等 (趋势形成),底仓试错 (突破位:9.75),2.56,我乐家居
002271,17.29,70,中等 (趋势形成),底仓试错 (突破位:14.74),2.21,东方雨虹
600590,11.22,70,中等 (趋势形成),底仓试错 (突破位:10.87),1.74,泰豪科技
601117,8.93,70,中等 (趋势形成),底仓试错 (突破位:8.44),3.94,中国化学
002783,11.04,70,中等 (趋势形成),底仓试错 (突破位:10.23),1.81,凯龙股份
688653,14.36,70,中等 (趋势形成),底仓试错 (突破位:14.35),1.23,康希通信
603429,11.69,70,中等 (趋势形成),底仓试错 (突破位:11.60),1.38,集友股份
002452,10.24,70,中等 (趋势形成),底仓试错 (突破位:9.85),2.9,长高电新
000803,9.85,70,中等 (趋势形成),底仓试错 (突破位:9.59),1.76,山高环能
601233,19.85,70,中等 (趋势形成),底仓试错 (突破位:19.25),0.75,桐昆股份
603515,19.37,70,中等 (趋势形成),底仓试错 (突破位:19.16),1.48,欧普照明
600273,11.13,70,中等 (趋势形成),底仓试错 (突破位:10.26),1.61,嘉化能源
000862,6.4,70,中等 (趋势形成),底仓试错 (突破位:6.34),1.39,银星能源
600230,19.3,70,中等 (趋势形成),底仓试错 (突破位:16.64),1.57,沧州大化
600388,17.47,70,中等 (趋势形成),底仓试错 (突破位:17.43),2.18,龙净环保
002078,16.16,70,中等 (趋势形成),底仓试错 (突破位:16.13),0.92,太阳纸业
002082,17.82,70,中等 (趋势形成),底仓试错 (突破位:17.60),0.58,万邦德
600278,9.12,70,中等 (趋势形成),底仓试错 (突破位:8.63),1.97,东方创业
603056,18.85,70,中等 (趋势形成),底仓试错 (突破位:18.68),9.36,德邦股份
002414,18.5,70,中等 (趋势形成),底仓试错 (突破位:18.36),0.95,高德红外
603588,10.05,70,中等 (趋势形成),底仓试错 (突破位:9.34),0.96,高能环境
002585,7.99,70,中等 (趋势形成),底仓试错 (突破位:7.97),1.24,双星新材
002405,11.24,70,中等 (趋势形成),底仓试错 (突破位:11.15),0.96,四维图新
603985,16.93,70,中等 (趋势形成),底仓试错 (突破位:16.67),1.28,恒润股份
600210,8.17,70,中等 (趋势形成),底仓试错 (突破位:8.05),1.67,紫江企业
000506,19.48,70,中等 (趋势形成),底仓试错 (突破位:15.24),3.43,招金黄金
002539,13.78,70,中等 (趋势形成),底仓试错 (突破位:12.70),2.89,云图控股
000970,14.66,70,中等 (趋势形成),底仓试错 (突破位:14.28),1.35,中科三环
002225,6.82,70,中等 (趋势形成),底仓试错 (突破位:6.51),1.91,濮耐股份
002254,13.82,70,中等 (趋势形成),底仓试错 (突破位:12.59),1.5,泰和新材
002443,9.33,70,中等 (趋势形成),底仓试错 (突破位:9.15),1.43,金洲管道
605599,19.5,70,中等 (趋势形成),底仓试错 (突破位:18.50),1.55,菜百股份
000060,7.27,70,中等 (趋势形成),底仓试错 (突破位:7.22),1.09,中金岭南
002454,9.81,70,中等 (趋势形成),底仓试错 (突破位:9.44),2.18,松芝股份
002579,12.84,70,中等 (趋势形成),底仓试错 (突破位:12.79),1.79,中京电子
002121,10.09,70,中等 (趋势形成),底仓试错 (突破位:10.08),2.48,科陆电子
002483,7.58,70,中等 (趋势形成),底仓试错 (突破位:7.33),1.04,润邦股份
002161,8.35,70,中等 (趋势形成),底仓试错 (突破位:8.28),1.71,远 望 谷
688280,9.55,70,中等 (趋势形成),底仓试错 (突破位:9.36),0.7,精进电动
600704,5.96,70,中等 (趋势形成),底仓试错 (突破位:5.93),1.2,物产中大
688352,15.38,70,中等 (趋势形成),底仓试错 (突破位:14.15),4.9,颀中科技
603002,8.85,70,中等 (趋势形成),底仓试错 (突破位:8.34),2.31,宏昌电子
002043,14.82,70,中等 (趋势形成),底仓试错 (突破位:14.75),1.53,兔 宝 宝
603806,17.31,70,中等 (趋势形成),底仓试错 (突破位:17.05),3.31,福斯特
603165,15.01,70,中等 (趋势形成),底仓试错 (突破位:13.85),2.39,荣晟环保
002440,9.39,70,中等 (趋势形成),底仓试错 (突破位:7.92),6.6,闰土股份
000670,9.69,70,中等 (趋势形成),底仓试错 (突破位:8.65),5.45,盈方微
600805,5.92,70,中等 (趋势形成),底仓试错 (突破位:5.89),1.15,悦达投资
002434,9.94,70,中等 (趋势形成),底仓试错 (突破位:9.88),1.22,万里扬
000967,7.75,70,中等 (趋势形成),底仓试错 (突破位:7.60),1.62,盈峰环境
002833,18.01,70,中等 (趋势形成),底仓试错 (突破位:17.38),1.77,弘亚数控
002745,10.61,70,中等 (趋势形成),底仓试错 (突破位:10.01),1.53,木林森
601968,6.06,70,中等 (趋势形成),底仓试错 (突破位:5.80),2.68,宝钢包装
002584,9.88,70,中等 (趋势形成),底仓试错 (突破位:9.82),2.02,西陇科学
601121,8.35,70,中等 (趋势形成),底仓试错 (突破位:8.17),2.09,宝地矿业
002357,13.79,70,中等 (趋势形成),底仓试错 (突破位:12.75),1.41,富临运业
600232,9.36,70,中等 (趋势形成),底仓试错 (突破位:8.85),0.88,金鹰股份
002810,18.59,70,中等 (趋势形成),底仓试错 (突破位:16.30),1.6,山东赫达
000930,6.39,70,中等 (趋势形成),底仓试错 (突破位:6.20),4.56,中粮科技
000949,7.25,70,中等 (趋势形成),底仓试错 (突破位:6.39),1.91,新乡化纤
002064,13.65,70,中等 (趋势形成),底仓试错 (突破位:12.28),1.03,华峰化学
600490,9.55,70,中等 (趋势形成),底仓试错 (突破位:8.64),2.25,鹏欣资源
600596,13.4,70,中等 (趋势形成),底仓试错 (突破位:12.96),1.43,新安股份
600773,15.62,70,中等 (趋势形成),底仓试错 (突破位:15.19),1.43,西藏城投
600075,6.0,70,中等 (趋势形成),底仓试错 (突破位:5.63),2.05,新疆天业
600618,14.39,70,中等 (趋势形成),底仓试错 (突破位:14.21),2.06,氯碱化工
688779,9.9,70,中等 (趋势形成),底仓试错 (突破位:9.44),1.75,五矿新能
600724,6.77,70,中等 (趋势形成),底仓试错 (突破位:6.68),1.8,宁波富达
603637,12.49,70,中等 (趋势形成),底仓试错 (突破位:11.98),1.64,镇海股份
002540,7.64,70,中等 (趋势形成),底仓试错 (突破位:7.62),0.98,亚太科技
002406,8.66,70,中等 (趋势形成),底仓试错 (突破位:8.33),1.86,远东传动
603885,15.71,70,中等 (趋势形成),底仓试错 (突破位:15.60),0.78,吉祥航空
002534,18.94,70,中等 (趋势形成),底仓试错 (突破位:18.81),1.29,西子洁能
600851,8.0,70,中等 (趋势形成),底仓试错 (突破位:7.75),2.0,海欣股份
688022,17.18,70,中等 (趋势形成),底仓试错 (突破位:16.51),1.21,瀚川智能
002258,17.5,70,中等 (趋势形成),底仓试错 (突破位:15.66),2.09,利尔化学
