code,price,score,signal_strength,action_advice,volume_ratio,name
600589,9.89,70,中等 (趋势形成),底仓试错 (突破位:9.69),1.52,大位科技
600828,8.04,70,中等 (趋势形成),底仓试错 (突破位:7.84),0.5,茂业商业
002729,18.73,70,中等 (趋势形成),底仓试错 (突破位:18.18),1.4,好利科技
600026,13.81,70,中等 (趋势形成),底仓试错 (突破位:13.75),0.76,中远海能
002112,17.48,70,中等 (趋势形成),底仓试错 (突破位:17.00),0.99,三变科技
603682,7.59,70,中等 (趋势形成),底仓试错 (突破位:7.28),0.46,锦和商管
600550,13.09,70,中等 (趋势形成),底仓试错 (突破位:13.00),0.62,保变电气
002582,13.34,70,中等 (趋势形成),底仓试错 (突破位:12.94),0.59,好想你
600638,6.91,70,中等 (趋势形成),底仓试错 (突破位:6.86),0.41,新黄浦
000593,15.83,70,中等 (趋势形成),底仓试错 (突破位:14.32),0.65,德龙汇能
002712,7.06,70,中等 (趋势形成),底仓试错 (突破位:6.70),1.55,思美传媒
000676,10.17,70,中等 (趋势形成),底仓试错 (突破位:9.85),1.92,智度股份
002698,18.02,70,中等 (趋势形成),底仓试错 (突破位:17.54),1.03,博实股份
601179,12.4,70,中等 (趋势形成),底仓试错 (突破位:11.18),0.75,中国西电
002574,6.99,70,中等 (趋势形成),底仓试错 (突破位:6.47),1.48,明牌珠宝
688387,19.3,70,中等 (趋势形成),底仓试错 (突破位:15.84),0.54,信科移动
002115,17.81,70,中等 (趋势形成),底仓试错 (突破位:14.72),0.09,三维通信
603602,16.54,70,中等 (趋势形成),底仓试错 (突破位:15.55),2.97,纵横通信
600397,9.2,70,中等 (趋势形成),底仓试错 (突破位:9.06),0.7,江钨装备
000917,12.64,70,中等 (趋势形成),底仓试错 (突破位:12.42),0.82,电广传媒
600633,16.17,70,中等 (趋势形成),底仓试错 (突破位:13.98),3.87,浙数文化
688565,12.49,70,中等 (趋势形成),底仓试错 (突破位:12.17),0.44,力源科技
002624,18.32,70,中等 (趋势形成),底仓试错 (突破位:17.96),0.6,完美世界
002599,9.08,70,中等 (趋势形成),底仓试错 (突破位:8.97),0.99,盛通股份
002354,7.74,70,中等 (趋势形成),底仓试错 (突破位:7.35),2.03,天娱数科
600662,5.68,70,中等 (趋势形成),底仓试错 (突破位:5.54),1.21,外服控股
688176,12.37,70,中等 (趋势形成),底仓试错 (突破位:12.24),0.56,亚虹医药
600676,8.22,70,中等 (趋势形成),底仓试错 (突破位:6.79),0.15,交运股份
001202,19.44,70,中等 (趋势形成),底仓试错 (突破位:18.93),2.85,炬申股份
600640,14.85,70,中等 (趋势形成),底仓试错 (突破位:14.66),2.05,国脉文化
600595,8.98,70,中等 (趋势形成),底仓试错 (突破位:8.77),0.43,中孚实业
600986,11.26,70,中等 (趋势形成),底仓试错 (突破位:10.38),1.08,浙文互联
002082,17.28,70,中等 (趋势形成),底仓试错 (突破位:16.17),0.88,万邦德
688207,18.18,70,中等 (趋势形成),底仓试错 (突破位:17.43),1.33,格灵深瞳
688548,19.46,70,中等 (趋势形成),底仓试错 (突破位:19.16),0.55,广钢气体
601339,6.05,70,中等 (趋势形成),底仓试错 (突破位:6.01),0.68,百隆东方
002659,7.04,70,中等 (趋势形成),底仓试错 (突破位:6.88),1.11,凯文教育
603488,11.74,70,中等 (趋势形成),底仓试错 (突破位:10.53),2.16,展鹏科技
002206,6.69,70,中等 (趋势形成),底仓试错 (突破位:6.30),1.08,海 利 得
603889,8.9,70,中等 (趋势形成),底仓试错 (突破位:8.69),0.74,新澳股份
000612,12.97,70,中等 (趋势形成),底仓试错 (突破位:12.58),0.64,焦作万方
605162,10.13,70,中等 (趋势形成),底仓试错 (突破位:9.84),3.89,新中港
000338,19.0,70,中等 (趋势形成),底仓试错 (突破位:18.90),0.74,潍柴动力
600588,17.28,70,中等 (趋势形成),底仓试错 (突破位:15.99),2.8,用友网络
603356,16.98,70,中等 (趋势形成),底仓试错 (突破位:16.58),0.6,华菱精工
601872,11.21,70,中等 (趋势形成),底仓试错 (突破位:10.08),0.78,招商轮船
002203,15.26,70,中等 (趋势形成),底仓试错 (突破位:14.05),1.53,海亮股份
601116,18.98,70,中等 (趋势形成),底仓试错 (突破位:18.66),0.61,三江购物
600556,8.48,70,中等 (趋势形成),底仓试错 (突破位:7.99),1.33,天下秀
002394,18.58,70,中等 (趋势形成),底仓试错 (突破位:18.32),0.63,联发股份
603969,10.86,70,中等 (趋势形成),底仓试错 (突破位:10.70),1.14,银龙股份
688119,7.85,70,中等 (趋势形成),底仓试错 (突破位:6.84),0.82,中钢洛耐
