code,price,score,signal_strength,action_advice,volume_ratio,name
002410,15.7,70,中等 (趋势形成),底仓试错 (突破位:14.90),5.07,广联达
002082,16.91,70,中等 (趋势形成),底仓试错 (突破位:16.17),1.59,万邦德
600686,18.81,70,中等 (趋势形成),底仓试错 (突破位:18.73),0.93,金龙汽车
603103,18.88,70,中等 (趋势形成),底仓试错 (突破位:18.87),1.21,横店影视
002378,18.19,70,中等 (趋势形成),底仓试错 (突破位:17.20),0.96,章源钨业
688548,19.9,70,中等 (趋势形成),底仓试错 (突破位:19.16),1.24,广钢气体
002182,17.73,70,中等 (趋势形成),底仓试错 (突破位:17.58),1.26,宝武镁业
002624,18.38,70,中等 (趋势形成),底仓试错 (突破位:17.96),1.21,完美世界
002643,17.49,70,中等 (趋势形成),底仓试错 (突破位:16.38),1.24,万润股份
000875,6.8,70,中等 (趋势形成),底仓试错 (突破位:6.44),4.62,吉电股份
002354,8.03,70,中等 (趋势形成),底仓试错 (突破位:7.35),5.29,天娱数科
688096,9.38,70,中等 (趋势形成),底仓试错 (突破位:9.14),1.5,京源环保
002712,6.77,70,中等 (趋势形成),底仓试错 (突破位:6.70),3.37,思美传媒
603002,8.19,70,中等 (趋势形成),底仓试错 (突破位:8.12),1.81,宏昌电子
002467,6.93,70,中等 (趋势形成),底仓试错 (突破位:6.73),3.74,二六三
002446,14.67,70,中等 (趋势形成),底仓试错 (突破位:12.50),1.66,盛路通信
000506,14.8,70,中等 (趋势形成),底仓试错 (突破位:14.44),1.2,招金黄金
600986,11.15,70,中等 (趋势形成),底仓试错 (突破位:10.38),2.2,浙文互联
600595,9.48,70,中等 (趋势形成),底仓试错 (突破位:8.77),1.02,中孚实业
600497,9.03,70,中等 (趋势形成),底仓试错 (突破位:8.66),1.4,驰宏锌锗
688207,18.75,70,中等 (趋势形成),底仓试错 (突破位:17.43),2.94,格灵深瞳
603012,7.14,70,中等 (趋势形成),底仓试错 (突破位:7.05),1.46,创力集团
002787,14.25,70,中等 (趋势形成),底仓试错 (突破位:13.67),1.04,华源控股
600970,10.66,70,中等 (趋势形成),底仓试错 (突破位:10.60),1.1,中材国际
600861,19.3,70,中等 (趋势形成),底仓试错 (突破位:19.14),2.01,北京人力
605136,13.9,70,中等 (趋势形成),底仓试错 (突破位:13.14),1.1,丽人丽妆
603488,11.35,70,中等 (趋势形成),底仓试错 (突破位:10.53),3.61,展鹏科技
000060,6.86,70,中等 (趋势形成),底仓试错 (突破位:6.60),1.38,中金岭南
001202,19.08,70,中等 (趋势形成),底仓试错 (突破位:18.93),6.93,炬申股份
603889,8.9,70,中等 (趋势形成),底仓试错 (突破位:8.69),1.56,新澳股份
002264,12.09,70,中等 (趋势形成),底仓试错 (突破位:11.87),1.39,新 华 都
600785,17.11,70,中等 (趋势形成),底仓试错 (突破位:14.86),1.24,新华百货
002206,6.8,70,中等 (趋势形成),底仓试错 (突破位:6.30),2.55,海 利 得
000612,12.85,70,中等 (趋势形成),底仓试错 (突破位:12.58),1.27,焦作万方
002918,17.0,70,中等 (趋势形成),底仓试错 (突破位:16.62),1.25,蒙娜丽莎
603161,15.54,70,中等 (趋势形成),底仓试错 (突破位:14.78),2.07,科华控股
600588,17.5,70,中等 (趋势形成),底仓试错 (突破位:15.99),6.42,用友网络
603356,17.58,70,中等 (趋势形成),底仓试错 (突破位:16.58),1.31,华菱精工
600724,6.21,70,中等 (趋势形成),底仓试错 (突破位:6.15),1.67,宁波富达
601872,11.39,70,中等 (趋势形成),底仓试错 (突破位:10.08),1.34,招商轮船
002203,15.45,70,中等 (趋势形成),底仓试错 (突破位:14.05),3.05,海亮股份
688327,17.52,70,中等 (趋势形成),底仓试错 (突破位:16.39),3.07,云从科技
600556,8.4,70,中等 (趋势形成),底仓试错 (突破位:7.99),2.5,天下秀
688119,8.03,70,中等 (趋势形成),底仓试错 (突破位:6.84),1.46,中钢洛耐
002258,15.26,70,中等 (趋势形成),底仓试错 (突破位:14.70),1.72,利尔化学
