code,price,score,signal_strength,action_advice,volume_ratio,name
603088,13.01,70,中等 (趋势形成),底仓试错 (突破位:12.28),0.22,宁波精达
601890,12.39,70,中等 (趋势形成),底仓试错 (突破位:11.98),0.15,亚星锚链
605366,8.0,70,中等 (趋势形成),底仓试错 (突破位:7.65),0.14,宏柏新材
002806,17.1,70,中等 (趋势形成),底仓试错 (突破位:14.71),0.4,华锋股份
002440,14.79,70,中等 (趋势形成),底仓试错 (突破位:13.21),0.16,闰土股份
002054,10.6,70,中等 (趋势形成),底仓试错 (突破位:10.05),0.1,德美化工
688352,15.38,70,中等 (趋势形成),底仓试错 (突破位:14.15),4.9,颀中科技
002887,11.01,70,中等 (趋势形成),底仓试错 (突破位:10.68),0.3,绿茵生态
002634,7.65,70,中等 (趋势形成),底仓试错 (突破位:6.90),0.17,棒杰股份
600352,16.43,70,中等 (趋势形成),底仓试错 (突破位:15.60),0.15,浙江龙盛
601001,16.29,70,中等 (趋势形成),底仓试错 (突破位:16.00),0.14,晋控煤业
002357,15.16,70,中等 (趋势形成),底仓试错 (突破位:14.76),0.16,富临运业
603700,14.49,70,中等 (趋势形成),底仓试错 (突破位:14.43),0.1,宁水集团
688022,17.18,70,中等 (趋势形成),底仓试错 (突破位:16.51),1.21,瀚川智能
002615,9.29,70,中等 (趋势形成),底仓试错 (突破位:9.11),0.32,哈尔斯
605007,16.43,70,中等 (趋势形成),底仓试错 (突破位:15.61),0.15,五洲特纸
000590,12.41,70,中等 (趋势形成),底仓试错 (突破位:12.02),0.16,启迪药业
600188,17.35,70,中等 (趋势形成),底仓试错 (突破位:15.80),0.18,兖矿能源
002531,9.46,70,中等 (趋势形成),底仓试错 (突破位:9.14),0.2,天顺风能
688653,14.36,70,中等 (趋势形成),底仓试错 (突破位:14.35),1.23,康希通信
