代码,名称,现价,跌幅,均线粘合度,评分,操作建议,回测历史胜率参考
601600,中国铝业,10.68,82.16%,0.99%,100,极度强烈建议：全仓伏击/加仓,高(超跌+激活)
000626,远大控股,8.08,88.01%,4.57%,85,极度强烈建议：全仓伏击/加仓,高(超跌+激活)
600588,用友网络,10.71,80.16%,3.9%,85,极度强烈建议：全仓伏击/加仓,高(超跌+激活)
001376,百通能源,13.71,72.02%,2.86%,65,强烈建议：试错买入,高(超跌+激活)
603808,歌力思,9.09,79.64%,3.1%,65,强烈建议：试错买入,高(超跌+激活)
601116,三江购物,12.19,77.07%,3.32%,65,强烈建议：试错买入,高(超跌+激活)
002279,久其软件,7.03,79.69%,4.61%,65,强烈建议：试错买入,高(超跌+激活)
600679,上海凤凰,10.57,77.0%,2.66%,65,强烈建议：试错买入,高(超跌+激活)
