代码,名称,现价,跌幅,均线粘合度,评分,操作建议,回测历史胜率参考
601600,中国铝业,10.9,81.79%,0.92%,100,极度强烈建议：全仓伏击/加仓,高(超跌+激活)
600588,用友网络,10.63,80.31%,4.52%,85,极度强烈建议：全仓伏击/加仓,高(超跌+激活)
001376,百通能源,14.38,70.65%,2.39%,65,强烈建议：试错买入,高(超跌+激活)
603808,歌力思,9.07,79.68%,3.79%,65,强烈建议：试错买入,高(超跌+激活)
601116,三江购物,12.07,77.29%,4.01%,65,强烈建议：试错买入,高(超跌+激活)
605300,佳禾食品,9.38,71.48%,3.48%,65,强烈建议：试错买入,高(超跌+激活)
600679,上海凤凰,10.83,76.44%,3.29%,65,强烈建议：试错买入,高(超跌+激活)
